time,piece_seq,frame,piece_id,row,col,rotation,leftmost_col,col_h_0,col_h_1,col_h_2,col_h_3,col_h_4,col_h_5,col_h_6,col_h_7,col_h_8,col_h_9,locked,lines_cleared
1761423112.9223738,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.1278741,0,1,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.254833,0,2,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.254876,0,3,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.418081,0,4,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.4181418,0,5,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.5710988,0,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.5711548,0,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.7718558,0,8,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.77195,0,9,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.928127,0,10,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423113.928181,0,11,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.130346,0,12,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.2889652,0,13,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289025,0,14,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.2890592,0,15,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289173,0,16,3,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289224,0,17,3,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.2892601,0,18,3,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289292,0,19,3,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289425,0,20,3,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289459,0,21,3,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.2894888,0,22,3,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.28952,0,23,3,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289549,0,24,3,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423114.289728,0,25,3,19,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1761423114.289792,1,0,7,0,4,0,3,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.416512,1,1,7,0,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.416578,1,2,7,1,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.612427,1,3,7,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.612514,1,4,7,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.81511,1,5,7,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.815167,1,6,7,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423114.993061,1,7,7,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152531,1,8,7,5,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.1525939,1,9,7,6,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152658,1,10,7,7,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152728,1,11,7,8,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.15276,1,12,7,9,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.1527941,1,13,7,10,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.1528242,1,14,7,11,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152867,1,15,7,12,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.1528971,1,16,7,13,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152937,1,17,7,14,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152967,1,18,7,15,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.152996,1,19,7,16,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.153027,1,20,7,17,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1761423115.1531808,1,21,7,17,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0
1761423115.1532328,2,0,2,0,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.3582451,2,1,2,1,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.485567,2,2,2,1,3,0,2,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.4856231,2,3,2,2,3,0,2,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.658654,2,4,2,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.658711,2,5,2,3,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.8378549,2,6,2,3,4,1,4,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.837947,2,7,2,4,4,1,4,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.993085,2,8,2,4,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423115.9931679,2,9,2,5,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.1990552,2,10,2,6,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.405355,2,11,2,7,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.612105,2,12,2,8,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.7523708,2,13,2,9,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752414,2,14,2,10,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752445,2,15,2,11,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.7524748,2,16,2,12,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752543,2,17,2,13,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752573,2,18,2,14,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752602,2,19,2,15,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.7526321,2,20,2,16,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752661,2,21,2,17,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.7526898,2,22,2,18,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.7527199,2,23,2,19,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0
1761423116.752814,2,24,2,19,4,2,3,3,3,2,0,0,0,0,0,0,0,1,0
1761423116.752855,3,0,6,0,4,0,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423116.954578,3,1,6,1,4,0,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.09329,3,2,6,1,3,0,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.0933812,3,3,6,2,3,0,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.299414,3,4,6,3,3,0,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.5051332,3,5,6,4,3,0,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.711489,3,6,6,5,3,0,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.722889,3,7,6,5,3,1,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.72293,3,8,6,6,3,1,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423117.925905,3,9,6,7,3,1,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.131638,3,10,6,8,3,1,3,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.226766,3,11,6,8,3,2,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.2268522,3,12,6,9,3,2,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.373379,3,13,6,9,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.373424,3,14,6,10,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.5783072,3,15,6,11,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.7812228,3,16,6,12,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.8052638,3,17,6,13,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.805307,3,18,6,14,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.8053381,3,19,6,15,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.805374,3,20,6,16,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.805404,3,21,6,17,3,3,2,3,3,2,1,1,2,0,0,0,0,0,0
1761423118.8055081,3,22,6,17,3,3,2,3,3,2,1,1,2,0,0,0,0,1,0
1761423118.805551,4,0,1,0,4,0,3,3,3,3,4,1,2,0,0,0,0,0,0
1761423118.9583209,4,1,1,0,5,0,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423118.958366,4,2,1,1,5,0,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.14,4,3,1,1,6,0,5,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.140055,4,4,1,2,6,0,5,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.264828,4,5,1,2,6,1,7,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.2648761,4,6,1,3,6,1,7,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.4706528,4,7,1,4,6,1,7,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.676922,4,8,1,5,6,1,7,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.882751,4,9,1,6,6,1,7,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.926017,4,10,1,6,5,1,6,3,3,3,4,1,2,0,0,0,0,0,0
1761423119.926242,4,11,1,7,5,1,6,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.124351,4,12,1,7,4,1,5,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.1244118,4,13,1,8,4,1,5,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.329885,4,14,1,9,4,1,5,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.496563,4,15,1,9,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.496584,4,16,1,10,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.702026,4,17,1,11,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.8596952,4,18,1,12,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.8597472,4,19,1,13,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.8597791,4,20,1,14,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.85981,4,21,1,15,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.85984,4,22,1,16,3,1,4,3,3,3,4,1,2,0,0,0,0,0,0
1761423120.859961,4,23,1,16,3,1,4,3,3,3,4,1,2,0,0,0,0,1,0
1761423120.86002,5,0,5,0,4,0,3,3,3,3,4,5,2,0,0,0,0,0,0
1761423120.9909031,5,1,5,0,5,0,4,3,3,3,4,5,2,0,0,0,0,0,0
1761423120.9910882,5,2,5,1,5,0,4,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.1680582,5,3,5,1,6,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.168146,5,4,5,2,6,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.3742669,5,5,5,3,6,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.580541,5,6,5,4,6,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.684244,5,7,5,4,6,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.6843781,6,0,4,0,4,0,4,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.684455,6,1,4,1,4,0,4,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.835894,6,2,4,1,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423121.8359501,6,3,4,2,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423122.0391328,6,4,4,3,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423122.2442849,6,5,4,4,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423122.447888,6,6,4,5,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423122.649529,6,7,4,6,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423122.854099,6,8,4,7,5,0,5,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.043108,6,9,4,7,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.0431511,6,10,4,8,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.248854,6,11,4,9,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377302,6,12,4,10,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377353,6,13,4,11,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377385,6,14,4,12,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377415,6,15,4,13,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377443,6,16,4,14,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377473,6,17,4,15,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377502,6,18,4,16,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.3775308,6,19,4,17,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.377559,6,20,4,18,6,0,6,3,3,3,4,5,2,0,0,0,0,0,0
1761423123.3776908,6,21,4,18,6,0,6,3,3,3,4,5,2,0,0,0,0,1,0
1761423123.377793,7,0,7,0,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423123.583659,7,1,7,1,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423123.789174,7,2,7,2,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423123.9954188,7,3,7,3,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.200893,7,4,7,4,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.250955,7,5,7,4,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.251046,8,0,5,0,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.2510788,8,1,5,1,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.4540212,8,2,5,2,4,0,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.600053,8,3,5,2,5,0,4,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.600121,8,4,5,3,5,0,4,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.804391,8,5,5,4,5,0,4,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.8340852,8,6,5,4,5,1,5,3,3,3,4,5,2,2,2,0,0,0,0
1761423124.834134,8,7,5,5,5,1,5,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.01964,8,8,5,5,4,1,4,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.019732,8,9,5,6,4,1,4,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.130837,8,10,5,6,4,2,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.130891,8,11,5,7,4,2,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.295497,8,12,5,7,4,3,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.295531,8,13,5,8,4,3,3,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.421814,8,14,5,8,3,3,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.421862,8,15,5,9,3,3,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.627129,8,16,5,10,3,3,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.644532,8,17,5,10,3,0,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.644577,8,18,5,11,3,0,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.850165,8,19,5,12,3,0,2,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.989223,8,20,5,12,2,0,1,3,3,3,4,5,2,2,2,0,0,0,0
1761423125.989312,8,21,5,13,2,0,1,3,3,3,4,5,2,2,2,0,0,0,0
1761423126.195158,8,22,5,14,2,0,1,3,3,3,4,5,2,2,2,0,0,0,0
1761423126.300524,8,23,5,15,2,0,1,3,3,3,4,5,2,2,2,0,0,0,0
1761423126.300707,8,24,5,15,2,0,1,3,3,3,4,5,2,2,2,0,0,1,0
1761423126.3007739,9,0,6,0,4,0,3,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.415376,9,1,6,0,3,0,2,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.415444,9,2,6,1,3,0,2,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.560744,9,3,6,1,3,1,3,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.560832,9,4,6,2,3,1,3,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.751348,9,5,6,2,2,1,2,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.7514088,9,6,6,3,2,1,2,3,4,5,5,5,2,2,2,0,0,0,0
1761423126.957119,9,7,6,4,2,1,2,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.143816,9,8,6,4,1,1,1,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.143868,9,9,6,5,1,1,1,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.312502,9,10,6,5,0,1,0,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.312555,9,11,6,6,0,1,0,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.457729,9,12,6,7,0,1,0,3,4,5,5,5,2,2,2,0,0,0,0
1761423127.610558,9,13,6,8,0,1,0,3,4,5,5,5,2,2,2,0,0,0,0
